,site_id,vehicle_id,price,volume,row_value,make,model,manfyear,fuel_type,transmission_type,recalled
256,3,66576,26432,4,105728,Toyota,YARIS T3 D4D,2005.0,diesel,automatic,0.0
257,1,41794,18895,4,75580,VOLVO,XC60 R-DESIGN DRIVE D5 AWD (205),2010.0,electric,automatic,0.0
258,2,20784,26811,3,80433,FORD,KA+ ZETEC TI-VCT 85,2018.0,petrol,automatic,0.0
259,2,13624,21444,6,128664,NISSAN,X-TRAIL TEKNA DCI 150,2019.0,petrol,manual,0.0
260,3,65767,13730,3,41190,JEEP,RENEGADE LONGITUDE MJET 120,2017.0,diesel,manual,0.0
261,2,54500,19785,2,39570,Landrover,RANGE ROVER SPORT HSE TD6 AUTO,2008.0,petrol,manual,0.0
262,1,3480,18090,7,126630,Landrover,FREELANDER SE TD4,2004.0,electric,manual,0.0
263,1,6702,26871,5,134355,Vauxhall,MERIVA LIFE 16V,2005.0,petrol,manual,0.0
264,3,11304,8885,3,26655,NISSAN,ALMERA S AUTO,2005.0,diesel,manual,0.0
265,1,11112,17034,5,85170,BMW,320 D SE (177) AUTO,2008.0,diesel,manual,0.0
266,1,6984,27566,3,82698,Citroen,C4 PICASSO VTR+ (120),2011.0,diesel,manual,0.0
267,2,50383,21682,6,130092,Honda,CR-V SE EXECUTIVE,2002.0,diesel,automatic,0.0
268,3,73556,32581,4,130324,Lexus,IS 300H ADVANCE DUAL VVT-I AUTO,2018.0,petrol,manual,0.0
269,3,75407,12094,2,24188,AUDI,A1 SPORT TDI,2011.0,petrol,manual,0.0
270,2,55823,20997,8,167976,Fiat,500L LOUNGE MULTIJET,2013.0,diesel,automatic,0.0
271,3,2378,20379,8,163032,VW,TIGUAN R-LINE TDI BMT 150 AUTO,2018.0,petrol,manual,0.0
272,3,33437,24311,3,72933,SKODA,YETI OUTDOOR SE L TSI 110 AUTO,2017.0,petrol,automatic,0.0
273,1,72878,21566,4,86264,FORD,EDGE TITANIUM TDCI 210 AUTO,2018.0,petrol,manual,0.0
274,2,13360,11291,7,79037,BMW,318 D M SPORT (121),2006.0,petrol,automatic,0.0
275,2,71541,27939,2,55878,Ford,MOTORCARAVAN,2007.0,petrol,manual,0.0
276,2,71001,8593,4,34372,BMW,320 I M SPORT AUTO,2019.0,petrol,manual,0.0
277,2,27863,9546,1,9546,NISSAN,MICRA ACENTA LIMITED EDITION IG-T 90,2018.0,diesel,manual,0.0
278,1,7538,11839,2,23678,Peugeot,2008 FELINE E-HDI 92,2014.0,petrol,manual,0.0
279,2,33563,17160,2,34320,Ford,FIESTA ZETEC (99) AUTO,2016.0,petrol,automatic,0.0
280,1,46812,19624,3,58872,Suzuki,SX4 S-CROSS SZ-T ALLGRIP,2017.0,petrol,manual,0.0
281,3,39793,29856,5,149280,AUDI,A4 TDI (130),2002.0,petrol,automatic,0.0
282,2,50295,18439,4,73756,SMART,FORTWO PASSION (84) CABRIOLET AUTO,2007.0,diesel,automatic,0.0
283,1,20066,13326,4,53304,Toyota,STARLET GLS AUTO,1999.0,electric,automatic,0.0
284,1,28971,8708,7,60956,VW,POLO BLUEMOTION TSI,2017.0,petrol,automatic,0.0
285,1,72193,11580,2,23160,CITROEN,C3 PICASSO EXCLUSIVE AUTO,2014.0,diesel,automatic,0.0
286,2,60743,10285,5,51425,VW,GOLF S BLUEMOTION TDI (105),2012.0,petrol,manual,0.0
287,2,34472,34250,3,102750,Lexus,LS 430 AUTO,2006.0,petrol,automatic,0.0
288,3,31031,23221,2,46442,AUDI,A6 LE MANS TDI (190) AUTO,2009.0,petrol,manual,0.0
289,2,7071,9701,7,67907,Ford,FOCUS ZETEC (105),2013.0,petrol,automatic,0.0
290,3,50153,28758,1,28758,Mercedes,E 250 SE BLUEEFFICIENCY CDI COUPE AUTO,2012.0,petrol,automatic,0.0
291,2,47440,31325,5,156625,LEXUS,RX 450H F SPORT AUTO,2013.0,diesel,manual,0.0
292,2,26376,13965,3,41895,KIA,SORENTO 1 2WD CRDI,2012.0,electric,automatic,0.0
293,3,32426,7373,8,58984,Toyota,AVENSIS ICON AUTO,2014.0,diesel,manual,0.0
294,2,21834,20274,1,20274,SEAT,ALHAMBRA S,2001.0,petrol,automatic,1.0
295,1,13465,25190,2,50380,MAZDA,323 LXI,2001.0,diesel,automatic,0.0
296,3,40534,28647,2,57294,BMW,318 D M SPORT,2015.0,electric,automatic,0.0
297,1,33137,10932,8,87456,Toyota,YARIS SR VVT-I,2001.0,petrol,manual,0.0
298,1,2288,18368,2,36736,Seat,TOLEDO SE ECOMOTIVE TDI (105),2013.0,diesel,manual,0.0
299,3,45272,20323,6,121938,Volvo,V50 SE LUX D3 (150),2011.0,diesel,manual,0.0
300,1,36852,9232,8,73856,Audi,Q3 S LINE PLUS QUATTRO TDI 184 AUTO,2015.0,petrol,manual,0.0
301,3,9052,16869,4,67476,TOYOTA,C-HR EXCEL VVT-I AUTO,2018.0,petrol,manual,0.0
302,3,65301,31822,2,63644,SKODA,SUPERB SE TECHNOLOGY TDI 120,2018.0,petrol,automatic,0.0
303,1,3992,33675,7,235725,HONDA,CIVIC SR VTEC,2017.0,petrol,manual,0.0
304,1,26206,17459,6,104754,FORD,FIESTA ST-LINE ECOBOOST 100,2018.0,diesel,automatic,0.0
305,1,66469,19438,5,97190,Audi,TT S LINE TDI (170) QUATTRO COUPE,2009.0,diesel,automatic,0.0
306,2,75373,7297,2,14594,Ford,KUGA TITANIUM TDCI 163 4X4 AUTO,2010.0,petrol,automatic,0.0
307,3,61610,12063,3,36189,Toyota,YARIS T SPIRIT AUTO,2011.0,electric,manual,0.0
308,2,42486,28595,2,57190,MERCEDES,C220 D AMG LINE PREMIUM PLUS AUTO,2017.0,electric,automatic,0.0
309,3,62980,22664,8,181312,AUDI,A4 SE FSI T QUATTRO,2007.0,diesel,automatic,0.0
310,2,6823,21188,1,21188,Citroen,C3 DESIRE HDI 70,2006.0,petrol,automatic,0.0
311,3,31993,9151,4,36604,Toyota,RAV-4 GX VVT-I AUTO,2003.0,electric,manual,0.0
312,3,25424,17879,2,35758,KIA,CARENS LS CRDI,2008.0,electric,automatic,0.0
313,1,63181,6149,5,30745,Audi,A1 S LINE TFSI (122),2012.0,petrol,manual,0.0
314,2,58810,10254,5,51270,Seat,MII SE (75) AUTO,2015.0,diesel,automatic,0.0
315,2,10767,29594,3,88782,Ford,FIESTA ZETEC (79),2017.0,petrol,automatic,0.0
316,2,58459,30185,5,150925,SUZUKI,CELERIO SZ2,2015.0,petrol,automatic,0.0
317,3,41487,30745,3,92235,FORD,MONDEO ZETEC TDCI (140),2008.0,petrol,manual,0.0
318,1,47848,14827,8,118616,Volvo,XC60 R-DESIGN LUX NAV D4 (190) AUTO,2016.0,petrol,automatic,0.0
319,2,69540,29637,5,148185,MAZDA,2 ANTARES,2007.0,electric,manual,0.0
320,3,5789,11697,4,46788,FORD,FOCUS ZETEC NAV TDCI,2014.0,petrol,automatic,0.0
321,2,61041,33051,8,264408,VW,TIGUAN ALLSPACE R-LINE TDI 150 AUTO,2019.0,diesel,manual,0.0
322,1,17681,14025,1,14025,Seat,IBIZA CONNECT TSI 89,2016.0,diesel,manual,0.0
323,1,74860,23360,1,23360,FORD,FIESTA ZETEC S BLACK EDITION (138),2015.0,electric,manual,0.0
324,3,31772,24844,8,198752,HYUNDAI,TUCSON SE NAV CRDI 115,2018.0,petrol,manual,0.0
325,2,46208,11366,1,11366,Toyota,AYGO X-PLAY VVT-I AUTO,2016.0,electric,manual,0.0
326,3,52914,12861,6,77166,PEUGEOT,208 ACTIVE VTI 82,2014.0,diesel,manual,0.0
327,2,15132,30362,4,121448,FORD,FIESTA FLAME,2004.0,electric,manual,0.0
328,1,64952,29372,1,29372,BMW,320 D,2003.0,diesel,automatic,0.0
329,1,65795,25898,3,77694,MERCEDES,A 160 CLASSIC,2003.0,petrol,manual,0.0
330,1,53120,25597,6,153582,Audi,A4 SE TDI (115),2008.0,petrol,manual,0.0
331,2,7289,27653,8,221224,Fiat,500C LOUNGE,2011.0,electric,automatic,0.0
332,2,41622,33090,3,99270,KAWASAKI,Z 900 RS (109HP),2018.0,diesel,manual,0.0
333,2,73934,34504,3,103512,FIAT,PANDA ACTIVE,2004.0,diesel,manual,0.0
334,2,41928,26778,1,26778,Skoda,FABIA SE L TSI 110 AUTO,2015.0,diesel,automatic,0.0
335,2,12194,25345,5,126725,FORD,S-MAX TITANIUM X SPORT TDCI (163),2013.0,electric,automatic,0.0
336,1,43183,21500,4,86000,MERCEDES,C 350 SPORT CDI AUTO,2011.0,petrol,automatic,0.0
337,1,55559,12543,8,100344,LANDROVER,DISCOVERY HSE LUXURY SE SDV6 (255) AUTO,2013.0,petrol,automatic,0.0
338,3,5945,16193,1,16193,MINI,COOPER SPORT AUTO,2019.0,diesel,manual,0.0
339,3,16885,28021,3,84063,BMW,420D LUXURY GRAN COUPE,2014.0,diesel,automatic,0.0
340,1,26001,15696,3,47088,Mini,PACEMAN COOPER SD ALL4,2014.0,petrol,manual,0.0
341,3,37173,28418,2,56836,BMW,325 CI SPORT COUPE AUTO,2001.0,petrol,automatic,1.0
342,3,58830,8475,6,50850,Rover,45 IMPRESSION S TD (101),2003.0,diesel,automatic,1.0
343,1,57646,32909,5,164545,Ford,FOCUS TITANIUM (124),2012.0,petrol,automatic,0.0
344,1,37104,9968,7,69776,BMW,X4 XDRIVE20D M SPORT AUTO,2014.0,diesel,automatic,0.0
345,3,15875,14653,3,43959,Nissan,QASHQAI ACENTA PREMIUM DCI,2014.0,petrol,automatic,0.0
346,3,17759,26466,6,158796,Peugeot,307 SE HDI (90),2005.0,petrol,automatic,0.0
347,2,12774,8077,5,40385,PORSCHE,CAYMAN GTS,2015.0,petrol,automatic,0.0
348,3,12093,9859,2,19718,Volvo,V50 SE D,2005.0,petrol,automatic,0.0
349,3,60814,18902,7,132314,VW,PASSAT SE TDI PD (130) AUTO,2003.0,diesel,manual,0.0
350,2,38404,15632,3,46896,Peugeot,3008 ACTIVE HDI 115,2013.0,electric,automatic,0.0
351,2,19754,26245,1,26245,Suzuki,ALTO GL,2005.0,electric,manual,0.0
352,2,12383,20661,6,123966,FORD,FOCUS C-MAX GHIA TDCI,2005.0,petrol,automatic,0.0
353,2,68803,13703,6,82218,Vauxhall,VECTRA LIFE 16V,2006.0,petrol,automatic,0.0
354,2,41979,28963,8,231704,Jaguar,XF PREMIUM LUXURY D (190) AUTO,2013.0,electric,manual,0.0
355,2,12345,23629,3,70887,CITROEN,BERLINGO MULTISPACE VTR HDI (90),2009.0,petrol,automatic,0.0
356,2,20279,28446,5,142230,Honda,CR-V EX I-DTEC AUTO,2013.0,petrol,automatic,0.0
357,3,1364,15249,1,15249,MERCEDES,C200 D AMG LINE PREMIUM PLUS AUTO,2016.0,diesel,manual,0.0
358,1,18973,29741,5,148705,Audi,A2 SE TDI (75),2004.0,diesel,automatic,0.0
359,1,35537,9740,6,58440,HYUNDAI,AMICA CDX,2006.0,electric,manual,0.0
360,1,27586,32233,3,96699,MAZDA,3 SE-L NAV,2015.0,electric,automatic,0.0
361,1,11650,21152,8,169216,Ford,KUGA TITANIUM X TDCI 180 4X4 AUTO,2016.0,electric,automatic,0.0
362,3,12422,26441,8,211528,AUDI,A3 SPORT FSI T AUTO,2005.0,petrol,automatic,0.0
363,3,32139,23310,3,69930,Peugeot,206 LX,2000.0,petrol,manual,0.0
364,3,62306,23163,8,185304,FORD,FIESTA VIGNALE ECOBOOST 100 AUTO,2018.0,petrol,manual,0.0
365,2,10341,30207,3,90621,JAGUAR,XF PREMIUM LUXURY D (200) AUTO,2013.0,diesel,automatic,0.0
366,3,5226,29457,7,206199,ALFA ROMEO,GIULIETTA SPORTIVA TB MULTIAIR (170),2013.0,petrol,automatic,0.0
367,2,19940,10759,3,32277,Nissan,MICRA VISIA (80),2011.0,electric,automatic,0.0
368,3,57240,31257,4,125028,FIAT,TIPO EASY PLUS 95,2018.0,diesel,automatic,0.0
369,2,63566,23335,1,23335,Honda,CIVIC 1.5 LSI,1994.0,petrol,manual,1.0
370,3,8873,34085,4,136340,Audi,Q3 S LINE PLUS QUATTRO TDI 184 AUTO,2016.0,petrol,manual,0.0
371,1,35303,23002,7,161014,VAUXHALL,VIVA SE VVT 75,2017.0,electric,automatic,0.0
372,2,1145,7737,3,23211,PEUGEOT,208 ACTIVE VTI 82,2015.0,petrol,manual,0.0
373,3,36526,12461,5,62305,Ford,KUGA ZETEC TDCI 150 4WD,2017.0,petrol,automatic,0.0
374,1,16728,34449,4,137796,Ford,MONDEO GHIA X,2004.0,petrol,manual,0.0
375,1,24613,17877,6,107262,VAUXHALL,MERIVA LIFE 16V,2005.0,diesel,automatic,0.0
376,3,20543,22426,8,179408,Ford,FOCUS ZETEC 125,2016.0,diesel,automatic,0.0
377,3,35332,18519,4,74076,BMW,120 D M SPORT CABRIOLET,2011.0,diesel,automatic,0.0
378,1,43015,28310,4,113240,CITROEN,C1 PLATINUM AUTO,2014.0,diesel,automatic,0.0
379,3,38431,14784,5,73920,CITROEN,C3 PICASSO PLATINUM PURETECH 110,2017.0,petrol,automatic,0.0
380,3,15744,27067,7,189469,MERCEDES,SLK 230K CONVERTIBLE AUTO,2000.0,petrol,manual,1.0
381,3,70693,33923,8,271384,CITROEN,C4 SELECTION HDI 115,2013.0,diesel,automatic,0.0
382,2,57350,12955,5,64775,MINI,COOPER SIDEWALK CONVERTIBLE,2007.0,electric,manual,0.0
383,3,20047,6717,7,47019,Honda,CR-V ES AUTO,2009.0,petrol,manual,0.0
384,3,28708,11777,6,70662,Vauxhall,MERIVA EXCLUSIV CDTI (130),2011.0,electric,manual,0.0
385,3,68657,19543,1,19543,SUZUKI,GRAND VITARA TD,2005.0,diesel,automatic,0.0
386,2,54912,25114,1,25114,RENAULT,CLIO EXTREME (75),2010.0,electric,automatic,0.0
387,1,59763,8231,1,8231,AUDI,A3 E-TRON AUTO,2016.0,diesel,automatic,0.0
388,3,40162,7004,3,21012,VOLVO,V60 SE LUX D4 (181),2014.0,petrol,manual,0.0
389,2,18420,34804,2,69608,HONDA,CIVIC (5 DOOR),1997.0,petrol,manual,1.0
390,2,48805,15772,3,47316,Landrover,RANGE ROVER VOGUE TDV8 AUTO,2012.0,petrol,manual,0.0
391,2,42833,27393,5,136965,LANDROVER,RANGE ROVER SPORT HSE TD6 AUTO,2005.0,petrol,automatic,0.0
392,3,24401,15150,7,106050,JAGUAR,XF S PORTFOLIO D (272) AUTO,2010.0,petrol,manual,0.0
393,3,49698,31776,2,63552,Mini,COUNTRYMAN COOPER SD (143),2014.0,electric,automatic,0.0
394,3,6574,11496,5,57480,VW,TIGUAN SPORT TDI (170) 4MOTION,2012.0,petrol,manual,0.0
395,1,59345,24555,4,98220,TOYOTA,AYGO X-PLORE VVT-I,2018.0,petrol,automatic,0.0
396,2,27518,7992,2,15984,Toyota,YARIS ICON PLUS VVT-I AUTO,2014.0,electric,automatic,0.0
397,2,3443,10376,3,31128,Audi,A6 S LINE SPECIAL EDITION AUTO,2010.0,petrol,manual,0.0
398,3,67037,26121,7,182847,Audi,TT S LINE TDI (170) QUATTRO CABRIOLET,2010.0,petrol,automatic,0.0
399,3,52358,28298,2,56596,Nissan,QASHQAI TEKNA DIG-T AUTO,2017.0,electric,automatic,0.0
400,3,70707,19285,3,57855,JAGUAR,XE R-SPORT 180,2015.0,electric,manual,0.0
401,3,56258,17563,8,140504,VAUXHALL,ASTRA CLUB 16V AUTO,2001.0,electric,manual,0.0
402,3,59802,28806,1,28806,CITROEN,C3 SX (75),2007.0,electric,automatic,0.0
403,1,45867,32346,7,226422,Nissan,X-TRAIL SE 4X2,2006.0,electric,automatic,0.0
404,3,48153,23615,5,118075,TOYOTA,AYGO ICE,2011.0,diesel,automatic,0.0
405,2,63267,19835,7,138845,FORD,MONDEO TITANIUM TDCI 150 AUTO,2016.0,petrol,automatic,0.0
406,2,61337,14035,2,28070,PEUGEOT,2008 ACTIVE BLUEHDI 75,2017.0,electric,automatic,0.0
407,2,17423,19688,6,118128,VW,UP] MOVE UP],2015.0,petrol,automatic,0.0
408,3,907,11668,8,93344,AUDI,A5 S5 QUATTRO TFSI 355 AUTO,2017.0,petrol,manual,0.0
409,1,65840,13730,7,96110,VAUXHALL,ZAFIRA SRI DTI,2004.0,petrol,automatic,0.0
410,2,12433,21867,4,87468,BMW,320 D AUTO,2002.0,petrol,manual,1.0
411,3,63564,24930,1,24930,BMW,216D ACTIVE TOURER SE,2017.0,electric,automatic,0.0
412,3,19409,15423,4,61692,BMW,320D M SPORT SHADOW EDITION AUTO,2018.0,petrol,manual,0.0
413,1,16673,32422,7,226954,Fiat,PANDA 4X4 MULTIJET TD,2014.0,petrol,automatic,0.0
414,1,29116,19000,6,114000,MERCEDES,A 180 AMG SPORT CDI BLUEEFFICIENCY,2015.0,petrol,manual,0.0
415,2,20983,20450,7,143150,AUDI,A3 S LINE TFSI 150,2018.0,diesel,manual,0.0
416,2,47927,12211,5,61055,VAUXHALL,CORSA ENERGY A/C VVT 75,2019.0,petrol,manual,0.0
417,2,1429,8698,2,17396,SUZUKI,SPLASH DDIS,2009.0,electric,manual,0.0
418,3,21757,31026,7,217182,JAGUAR,XF R-SPORT D (200) AUTO,2014.0,diesel,automatic,0.0
419,2,30917,30124,7,210868,BMW,320D SPORT,2016.0,diesel,automatic,0.0
420,2,58959,20297,5,101485,Honda,JAZZ EX I-VTEC AUTO,2017.0,diesel,manual,0.0
421,1,66477,17885,3,53655,MERCEDES,E 220 SPORT BLUEEFFICIENCY CDI CABRIOLET AUTO,2011.0,petrol,automatic,0.0
422,3,74206,19051,7,133357,TOYOTA,AYGO X-PLAY VVT-I,2014.0,diesel,manual,0.0
423,3,7184,27462,7,192234,Nissan,QASHQAI N-CONNECTA DCI,2016.0,petrol,manual,0.0
424,1,52767,7324,4,29296,RENAULT,GRAND ESPACE INITIALE T V6 AUTO,2008.0,diesel,automatic,0.0
425,1,55710,16877,3,50631,JAGUAR,XF PREMIUM LUXURY D (238) AUTO,2011.0,diesel,automatic,0.0
426,1,35926,7026,8,56208,Peugeot,EXPERT PROFESSIONAL STANDARD BLUEHDI 115 VAN,2016.0,petrol,manual,0.0
427,1,74903,23865,4,95460,VAUXHALL,MERIVA ENERGY 16V,2006.0,petrol,automatic,0.0
428,1,12775,8529,7,59703,SEAT,IBIZA S,2001.0,diesel,manual,0.0
429,1,45664,12162,2,24324,Audi,A3 S LINE TFSI 122,2014.0,diesel,automatic,0.0
430,1,12310,13332,8,106656,VAUXHALL,ZAFIRA DESIGN NAV ECOFLEX CDTI (110),2013.0,diesel,manual,0.0
431,2,15938,32305,4,129220,Seat,ALTEA STYLANCE TDI,2008.0,petrol,automatic,0.0
432,2,65260,18894,3,56682,Peugeot,207 SPORT (95),2009.0,electric,automatic,0.0
433,3,33648,18485,8,147880,NISSAN,X-TRAIL N-TEC 130DCI AUTO,2017.0,petrol,automatic,0.0
434,1,57680,7304,4,29216,Mitsubishi,COLT EQUIPPE AUTO,2004.0,electric,manual,1.0
435,2,70845,30544,7,213808,HONDA,JAZZ SE NAVI I-VTEC AUTO,2017.0,electric,automatic,0.0
436,2,15327,10470,2,20940,RENAULT,CLIO DYNAMIQUE TOM TOM (75),2012.0,petrol,automatic,0.0
437,2,8992,28278,3,84834,BMW,Z4 SDRIVE23I M SPORT HIGHLINE EDITION,2011.0,diesel,automatic,0.0
438,1,30275,9305,1,9305,Citroen,C1 FLAIR EDITION PURETECH 82,2017.0,petrol,automatic,0.0
439,3,66496,9480,6,56880,MINI,COUNTRYMAN COOPER D (112),2012.0,electric,automatic,0.0
440,2,12822,14946,1,14946,VAUXHALL,CORSA SRI VVT 90,2017.0,diesel,manual,0.0
441,1,51860,31979,2,63958,Citroen,BERLINGO MULTISPACE FEEL BLUEHDI 100,2016.0,petrol,automatic,0.0
442,3,12627,32251,3,96753,Fiat,500 LOUNGE AUTO,2011.0,petrol,manual,0.0
443,2,73821,10815,2,21630,BMW,X1 SDRIVE20I XLINE AUTO,2019.0,electric,automatic,0.0
444,2,452,25458,4,101832,LANDROVER,RANGE ROVER VOGUE TD6 AUTO,2003.0,electric,manual,1.0
445,3,69055,12478,3,37434,VW,MOTORCARAVAN,2017.0,electric,manual,0.0
446,3,31201,14976,1,14976,SAAB,9-3 VECTOR SPORT TID (150) AUTO,2008.0,petrol,automatic,0.0
447,3,68021,13988,7,97916,Audi,A6 S-LINE TDI AUTO,2007.0,petrol,automatic,0.0
448,2,19803,25625,7,179375,MITSUBISHI,OUTLANDER ELEGANCE AUTO,2009.0,electric,manual,0.0
449,1,17443,30471,2,60942,SKODA,YETI OUTDOOR L&K TDI 150 4WD AUTO,2015.0,petrol,automatic,0.0
450,1,44402,20372,1,20372,Fiat,SEICENTO S,2002.0,diesel,automatic,1.0
451,3,73654,8097,3,24291,VAUXHALL,ZAFIRA EXCLUSIV VVT (118),2014.0,electric,manual,0.0
452,2,48318,17186,7,120302,SKODA,FABIA 1 (60),2009.0,electric,automatic,0.0
453,2,22773,21682,6,130092,VW,POLO SE TSI 95,2019.0,petrol,manual,0.0
454,3,16062,28786,1,28786,Citroen,C4 PICASSO VTR+ E-HDI 115 AIRDREAM,2014.0,diesel,manual,0.0
455,1,26488,9283,5,46415,HONDA,CR-V SE I-DTEC,2013.0,petrol,automatic,0.0
456,2,73426,7703,6,46218,Jaguar,S-TYPE SPORT V6,2001.0,petrol,manual,1.0
457,1,42151,19537,8,156296,MERCEDES,C 180 AMG SPORT EDITION 125 BLUEEF COUPE AUTO,2011.0,petrol,automatic,0.0
458,3,41330,7816,7,54712,BMW,118 D M SPORT COUPE,2012.0,petrol,automatic,0.0
459,3,49330,20694,1,20694,Jaguar,X-TYPE SE AUTO,2003.0,petrol,manual,0.0
460,3,25088,34052,1,34052,Honda,ACCORD I ES AUTO,1998.0,petrol,manual,1.0
461,3,43980,31157,8,249256,Suzuki,SWIFT SZ3,2015.0,petrol,manual,0.0
462,2,75269,27745,5,138725,Renault,CLIO ICONIC NAV ENERGY TCE 90 S/S,2016.0,petrol,manual,0.0
463,1,57883,29575,4,118300,RENAULT,CLIO DYNAMIQUE DCI (86),2010.0,petrol,automatic,0.0
464,3,15780,14872,8,118976,BMW,118 D SPORT COUPE,2010.0,electric,manual,0.0
465,2,44701,12402,1,12402,AUDI,Q8 S LINE 50 TDI QUATTRO 286 AUTO,2019.0,electric,automatic,0.0
466,1,59218,13494,7,94458,TOYOTA,PREVIA T SPIRIT D-4D,2006.0,petrol,automatic,0.0
467,3,54086,11198,7,78386,FORD,C-MAX TITANIUM TDCI 120,2016.0,diesel,manual,0.0
468,3,27474,10686,3,32058,KIA,PICANTO 2 AUTO,2009.0,diesel,manual,0.0
469,3,53047,6594,3,19782,KIA,RIO 2 ECODYNAMICS,2013.0,diesel,manual,0.0
470,2,15509,16664,4,66656,VOLVO,XC60 MOMENTUM D4 AWD AUTO,2017.0,petrol,automatic,0.0
471,2,8657,15711,2,31422,Toyota,RAV-4 GX VVT-I AUTO,2003.0,diesel,manual,0.0
472,3,51867,18865,4,75460,VAUXHALL,MERIVA EXCLUSIV CDTI 136,2014.0,diesel,automatic,0.0
473,1,6470,26715,8,213720,Mazda,2 TS2 AUTO,2012.0,petrol,manual,0.0
474,2,47236,33323,4,133292,Mercedes,A 170  AVANTGARDE CDI AUTO,2002.0,diesel,manual,0.0
475,2,5918,12533,1,12533,Fiat,500 LOUNGE,2017.0,electric,manual,0.0
476,3,43791,8872,2,17744,KIA,PICANTO DOMINO,2011.0,petrol,manual,0.0
477,2,57834,9175,4,36700,AUDI,A4 S LINE TDI (150),2014.0,diesel,automatic,0.0
478,3,69673,25164,5,125820,Audi,Q5 S LINE QUATTRO (211),2010.0,petrol,manual,0.0
479,1,17733,14773,5,73865,BMW,X3 XDRIVE20D SE AUTO,2015.0,electric,automatic,0.0
480,2,36778,18824,2,37648,VOLVO,XC60 SE LUX NAV D5 (220) AWD AUTO,2015.0,diesel,automatic,0.0
481,2,62352,25430,3,76290,Vauxhall,ASTRA DESIGN ECOFLEX 106,2016.0,electric,automatic,0.0
482,2,1362,20278,3,60834,NISSAN,JUKE N-CONNECTA DIG-T 190 2WD,2017.0,diesel,automatic,0.0
483,3,52242,7716,3,23148,MERCEDES,GLE 350 AMG LINE PREMIUM PLUS D AUTO,2016.0,diesel,manual,0.0
484,1,16015,31268,6,187608,TOYOTA,C-HR HYBRID HSD DYNAMIC VVT-I AUTO,2018.0,electric,automatic,0.0
485,2,16083,30585,2,61170,Ford,GALAXY GHIA TDI (115),2005.0,electric,automatic,0.0
486,2,27092,6027,5,30135,HONDA,CR-V EX AUTO,2009.0,diesel,automatic,0.0
487,2,63012,18123,6,108738,Skoda,FABIA 3 TDI (80),2009.0,petrol,manual,0.0
488,1,16380,14458,7,101206,Volvo,V70 S (140),2002.0,petrol,automatic,0.0
489,1,49889,28103,1,28103,VW,PASSAT S 20V,1999.0,diesel,manual,0.0
490,2,36782,6746,8,53968,Ford,MONDEO TITANIUM TDCI 150,2016.0,petrol,automatic,0.0
491,3,12437,28457,4,113828,JAGUAR,XF R-SPORT BLACK D (200) AUTO,2015.0,electric,manual,0.0
492,2,40104,32323,5,161615,FIAT,500X CROSS MULTIJET 120,2018.0,petrol,manual,0.0
493,1,46111,16468,7,115276,TOYOTA,AVENSIS VERMONT VVT-I,2003.0,petrol,manual,0.0
494,2,54086,19318,7,135226,FORD,C-MAX TITANIUM TDCI 120,2016.0,diesel,manual,0.0
495,2,53573,16022,6,96132,MERCEDES,C 200 SPORT AUTO,1999.0,diesel,automatic,1.0
496,2,52478,8370,5,41850,TOYOTA,COROLLA HYBRID EXCEL VVT-I AUTO,2019.0,diesel,automatic,0.0
497,3,4013,6020,2,12040,Peugeot,206 ZEST,2004.0,petrol,manual,0.0
498,3,64201,19732,7,138124,AUDI,A1 S LINE NAV TFSI 125 AUTO,2018.0,diesel,automatic,0.0
499,3,14450,22104,4,88416,Skoda,OCTAVIA AMBIENTE SE,2009.0,petrol,manual,0.0
500,3,68512,9780,1,9780,Citroen,BERLINGO 1.6HDI L1 VAN,2010.0,diesel,manual,0.0
501,3,12986,9286,4,37144,Peugeot,108 ACTIVE E-VTI 68,2017.0,electric,manual,0.0
502,1,52186,19968,3,59904,MINI,CLUBMAN COOPER AUTO,2018.0,electric,automatic,0.0
503,2,72094,30572,5,152860,Toyota,RAV4 HYBRID EXCEL 4WD AUTO,2016.0,diesel,manual,0.0
504,2,68858,33324,5,166620,MERCEDES,VITO TRAVELLINER 111 CDI,2009.0,electric,automatic,0.0
505,3,15551,13593,3,40779,Honda,S2000 GT CONVERTIBLE,2007.0,diesel,manual,0.0
506,2,65940,31052,4,124208,Audi,A6 S-LINE QUATTRO TDI AUTO,2007.0,diesel,manual,0.0
507,3,49088,9414,6,56484,Audi,TT BLACK EDITION TDI (170) QUATTRO COUPE AUTO,2013.0,electric,automatic,0.0
508,1,74131,34175,5,170875,BMW,X5 XDRIVE30D M SPORT (245) AUTO,2011.0,diesel,manual,0.0
509,2,31353,31180,8,249440,Hyundai,I30 SE NAV AUTO,2016.0,petrol,manual,0.0
510,3,73188,14941,2,29882,Mazda,626 SEI AUTO,1999.0,petrol,manual,0.0
511,2,9093,8759,8,70072,VW,GOLF MATCH EDITION TSI 125,2016.0,petrol,manual,0.0
512,1,54320,13974,5,69870,PEUGEOT,207 S (75),2010.0,petrol,manual,0.0
513,2,56128,9233,1,9233,BMW,320 I SE AUTO,2003.0,petrol,manual,0.0
514,1,16109,13149,6,78894,MAZDA,MX-5 SPORT TECH ROADSTER COUPE,2013.0,diesel,automatic,0.0
515,1,73323,18238,7,127666,VW,GOLF GT TDI (140),2007.0,diesel,manual,0.0
