site_id,vehicle_id,price,volume
3,67257,8755,2
3,56085,22032,5
3,59619,15298,3
3,74261,20039,5
3,12408,25668,5
3,41347,18310,3
2,14653,29041,6
3,57553,24776,6
3,20342,10483,1
3,10676,26521,5
1,44510,16039,3
2,59879,24313,4
3,68511,30364,8
2,66341,9049,8
3,66308,22481,5
1,20481,21927,3
3,54018,27598,2
3,68617,28376,6
3,7461,24561,4
1,23544,11412,1
1,1988,16531,4
2,75504,18551,6
1,14028,16196,2
3,27401,25024,4
3,72122,30972,1
1,66512,33806,1
1,53670,16550,7
3,53126,16692,2
1,73051,34136,6
1,15191,9853,5
1,9800,23386,5
1,51121,11738,7
2,50166,7445,7
2,5646,31009,3
1,18126,10153,1
1,48174,11427,5
2,31372,21650,6
2,25352,15431,2
3,16440,12116,8
3,10814,22104,5
3,14136,18965,7
2,63442,31471,1
1,40279,7393,3
3,16297,34145,6
2,57167,31376,7
2,16428,18052,5
1,13204,21245,4
3,61094,6067,3
1,2309,11082,8
3,45294,7937,3
2,279,24492,7
2,42028,18283,3
2,5785,32496,8
1,14560,27401,5
1,37280,17894,4
3,32352,20650,2
2,51907,9764,6
2,71842,30742,5
2,5950,30084,3
3,51848,28613,4
3,32323,33215,5
3,15056,21533,1
2,63158,18148,6
3,28507,10408,3
1,26933,21421,6
2,18864,8280,5
1,47941,20774,2
3,16822,13571,7
3,9561,9847,4
3,74460,8915,6
3,1769,28445,8
2,5507,9756,2
2,31454,14747,7
1,60073,9695,6
3,46729,34149,3
3,17218,31300,3
1,6513,19555,4
1,50052,28717,7
1,59517,30743,1
3,7986,24084,8
1,51913,31026,6
3,70290,6491,1
3,65973,25726,8
1,20355,14043,5
3,42283,21735,2
1,28561,24642,5
3,8127,30928,7
1,20624,16726,2
3,43984,34493,8
1,39707,19534,1
2,66353,12601,2
3,51894,15197,2
3,59150,19295,8
1,21634,24512,8
3,9423,6190,5
3,52052,25623,3
3,50210,20134,3
1,15232,22130,1
3,13124,20058,1
1,35263,24502,5
2,3971,34777,1
3,4065,30415,3
3,56537,25550,4
2,41564,31533,4
3,70136,25682,1
3,54051,18298,7
2,10140,14919,8
3,62644,7213,2
1,67485,20270,5
3,37872,13991,1
2,58211,21584,4
2,36323,10185,7
2,61894,27829,1
3,42733,13437,1
2,8761,23356,3
3,1450,23499,1
2,75613,18723,4
1,25584,7467,4
2,7167,18374,1
3,4981,8559,2
2,70460,26670,1
1,10017,10572,1
1,11969,12636,6
1,45506,6041,3
2,52659,13972,2
2,68938,17133,6
1,20020,25310,8
3,29270,24276,8
1,14269,10970,8
2,47969,11691,8
3,24060,29204,8
2,74286,13427,2
1,26961,13608,7
1,3400,34750,1
1,68426,11243,7
2,23238,22140,1
1,72674,8720,8
2,51126,12017,2
2,12806,29538,3
1,51113,12883,3
3,64342,6117,3
2,26661,8047,4
2,23292,12882,4
3,24911,22921,6
1,1093,18787,8
2,18464,19268,6
2,32000,26150,6
1,20045,6905,1
3,11430,19687,8
3,52951,27880,4
1,42122,16224,3
1,17405,29537,1
3,51729,29636,8
3,63118,10713,4
3,29182,33606,4
3,25517,34536,6
3,59492,15428,1
3,38197,21419,3
2,61144,24016,5
1,24907,29797,6
2,60341,14730,3
3,31459,16335,7
2,44252,33195,4
2,55051,9257,1
1,54743,31589,2
1,28943,13809,7
3,20383,29962,2
3,21598,7508,1
3,71251,31392,7
1,17762,26229,7
1,54255,28827,8
1,26454,19334,6
1,1977,15670,1
2,37197,32858,7
2,52619,8503,6
3,33501,21831,5
1,1497,17730,4
3,41749,8854,7
1,7364,9104,2
2,265,25778,2
1,51006,23036,6
1,26245,27850,1
1,15076,9906,2
3,35451,14692,6
2,48030,28746,3
2,47683,9943,6
3,67756,7258,6
2,13751,34082,7
1,40986,10299,3
3,72829,29410,5
1,38399,31744,7
1,55562,28312,1
1,53987,23776,2
1,3175,11980,1
2,58334,19507,7
1,43962,11781,1
1,21704,14253,4
3,27707,6129,3
2,7437,17789,3
2,38265,12068,2
2,72312,18377,1
3,71350,20931,2
3,65325,9048,3
2,73323,13653,8
3,68330,14239,5
1,63734,28946,6
2,34595,9239,5
1,17947,30243,2
2,50137,29773,5
2,64693,33090,6
2,50709,21474,1
1,46464,19095,8
2,11015,8154,4
3,58645,29837,2
2,55615,10050,4
3,53971,11878,5
3,27877,31775,3
3,10628,16284,5
2,40892,23716,6
2,14105,11310,6
1,31850,21332,6
2,64991,32730,6
1,38092,14595,6
3,33172,26530,7
3,48842,10327,7
1,30616,26344,4
2,71845,15682,6
3,41722,9386,8
3,19787,28783,1
1,13908,26048,7
3,21837,10386,6
1,66659,26826,4
1,52804,15647,3
3,34470,10985,6
1,48021,33846,2
1,12017,16447,7
1,63989,21287,6
2,51824,12733,3
2,11331,10175,7
3,690,16419,6
3,31962,22200,2
2,53065,20293,2
1,18889,17469,3
2,61577,24815,2
3,30409,32065,1
3,41537,18872,1
1,74905,19251,5
1,11560,28802,4
2,915,28311,2
3,74806,14841,8
1,74806,19798,4
2,64027,16418,6
2,35718,14868,4
3,13314,14294,3
3,67654,8059,2
1,19197,21168,6
2,32173,29443,2
1,65075,27211,5
2,9612,20788,6
3,32416,10453,2
2,56913,9770,3
3,13947,12831,2
2,4654,30510,4
3,48922,13119,7
1,20008,20834,8
1,67963,32094,1
3,61809,24455,8
2,47392,23309,2
1,1036,16167,4
1,44097,26891,5
2,35291,12712,4
1,63757,22834,4
1,65834,16914,6
2,40424,10093,5
2,46716,18946,4
1,33252,16065,1
3,33490,8952,3
1,74324,9163,2
3,26250,15146,3
1,14247,11267,5
3,57827,17294,7
3,22922,18157,5
3,71885,20323,3
2,5497,18322,6
2,41561,22118,6
1,36467,27516,1
3,53817,22994,7
1,65779,19228,7
1,45484,34096,4
1,35968,8748,7
2,64325,6170,6
3,47709,28476,4
2,24032,29722,7
2,22693,28775,3
3,33455,34435,5
2,33492,21792,2
3,54906,24417,6
2,24438,34136,2
1,15704,26987,8
2,6948,20254,6
3,46724,11431,2
1,56996,34572,5
1,16940,12111,4
2,6559,29169,1
3,11531,13369,2
2,4186,16425,2
3,37874,16722,7
2,15777,28368,8
1,12186,31347,1
2,4468,30702,4
3,66143,17017,5
3,30147,26720,7
1,39602,33991,6
1,34148,6160,2
1,40318,22175,8
2,67506,32809,5
3,53509,8626,3
2,4826,22526,4
3,39616,28868,8
1,25742,26114,2
1,4171,10311,1
2,23561,25667,4
1,28931,32016,8
1,53770,12847,5
3,31743,10696,8
3,49650,27420,8
2,29741,18589,7
3,70681,16595,6
1,66240,17167,3
1,21580,25793,8
3,32703,15464,5
2,10318,16316,2
2,61996,18285,4
1,54829,30733,6
3,69638,34625,3
2,61966,8282,4
2,2337,20619,2
2,42289,11814,1
1,20225,14199,5
3,41775,27688,5
2,72365,24978,5
2,32484,17600,2
1,66120,23161,7
3,70912,31594,8
1,9783,8937,2
2,7954,7547,4
3,1290,23849,7
2,42396,9480,7
2,920,20362,1
1,55553,12339,5
1,2053,14317,3
1,25752,24497,1
1,20565,14526,6
3,45793,17754,2
2,44665,8448,2
2,65555,24510,5
3,26527,7136,5
1,33768,21073,4
3,4992,13169,4
1,19233,33084,7
3,60962,18538,5
1,60106,27390,4
1,46517,20889,8
1,38516,24011,3
2,22560,9257,8
2,47729,10490,7
2,64141,32336,3
1,49593,31856,8
1,23826,8200,8
1,68226,13771,4
1,61704,11379,8
1,72097,21762,7
3,40666,15516,4
3,31677,15250,7
1,37290,7782,1
2,37481,26474,4
3,17475,34496,2
3,14070,19873,7
2,60467,33260,5
3,41551,19224,3
1,28519,18620,3
1,52063,22409,8
1,69581,32675,7
1,18807,25081,8
3,39987,8413,4
3,27131,16263,5
1,22084,8546,6
1,14212,7712,4
1,60772,33954,8
1,32715,16759,2
2,71781,7125,7
2,52284,17637,7
1,64200,20516,1
1,15134,27725,4
1,68156,11263,1
2,13722,30077,8
1,72229,7042,2
2,235,23819,3
2,1468,23298,2
1,38103,12977,6
1,51495,9517,2
1,17104,9323,5
2,53216,24358,8
1,10791,23822,1
3,46835,28795,3
3,20716,23965,6
1,68551,10666,8
1,26781,23589,1
2,34258,26050,5
1,43631,12328,5
2,38731,15669,3
3,10111,6568,1
2,30721,12896,1
3,26632,28957,4
1,72872,27107,8
1,41546,31284,7
3,50981,10044,6
3,43696,11200,1
3,3898,12315,3
2,38259,30208,3
2,65486,11277,1
2,52992,16280,5
2,10143,13470,5
1,47478,19756,6
3,44405,20181,3
2,56138,21478,8
2,9372,9789,7
2,66713,19154,7
2,50702,33854,5
2,5641,30163,4
3,51464,15977,3
3,18262,9087,1
2,13567,20821,8
3,26757,17020,1
3,44040,9043,5
2,21707,12238,2
3,74632,34099,6
2,39601,19012,1
2,33411,9379,2
2,8025,29768,4
3,41367,24820,5
1,30704,12756,7
3,54221,9895,8
2,44965,6770,3
2,43711,19309,2
1,23874,19245,1
1,43996,30645,4
1,65670,6627,3
3,5679,10185,3
1,45694,34387,7
1,15629,12169,2
2,30442,27883,2
3,63996,32207,2
1,44342,27145,4
1,63855,22899,1
2,59172,23446,6
2,50968,7715,5
2,64140,28332,4
1,4512,11248,2
3,40090,29197,4
2,11345,14016,8
2,67661,30613,8
2,4042,6444,4
3,12569,29119,1
3,24083,34623,3
1,41759,29685,1
2,53395,21810,5
3,54320,9184,7
1,72803,14177,7
3,64423,34226,4
3,67269,9008,8
3,71736,13875,4
3,5602,20903,7
3,22402,31513,2
1,59364,26979,5
3,69044,33912,3
2,42817,13355,1
1,42061,25311,8
2,69159,30538,6
3,17180,15983,2
1,53444,26006,8
1,25588,9676,8
1,17642,11944,7
2,29458,6494,3
1,66416,17850,8
1,15195,23495,8
3,7148,29184,4
2,47404,24399,1
1,63006,11546,5
3,72514,25926,3
2,39494,11886,4
2,53188,12873,6
1,66697,10363,2
1,24235,13555,5
3,24168,26624,1
3,70099,6901,5
2,238,14609,3
3,24435,24923,8
2,72125,14150,8
1,44495,33067,3
1,8447,18331,2
1,5360,8384,6
2,43623,32623,2
3,73779,8645,1
2,46748,10833,3
1,40806,22269,5
3,16050,8671,1
3,44468,16281,3
2,11349,22619,8
3,54188,21729,6
3,9667,25006,3
3,19563,25524,2
2,23542,29466,4
2,26888,23690,3
2,75343,6170,1
2,24773,12824,2
1,31883,31589,2
3,71775,17351,5
3,62174,20705,8
2,47804,27054,6
3,40202,27930,5
3,9055,25826,1
3,42031,30779,4
1,61060,32438,3
2,58947,6605,2
3,51659,6093,2
2,42941,23774,8
1,49009,7516,3
3,51146,14188,2
2,14658,31316,2
3,69938,13274,7
2,23947,20490,8
1,219,31437,4
1,28207,15555,2
3,26412,14375,6
3,57357,14090,3
2,11527,6125,3
1,16568,20742,3
2,64112,31397,1
1,72927,28153,5
2,67191,10500,1
2,70424,33621,3
1,62819,19579,7
3,22684,8888,5
3,33866,14736,2
3,4833,21781,8
1,69381,20159,1
3,24363,7617,3
2,36835,18046,6
1,46863,25485,4
2,48702,11382,1
1,39333,18936,5
3,8217,8881,1
2,62219,27669,2
3,69510,21040,3
2,2027,20908,2
2,32879,8943,5
1,23474,11598,2
1,63730,21236,4
1,36130,7646,4
1,49704,11242,3
2,36278,16195,5
3,65155,15647,2
2,16098,18855,8
3,20589,7424,4
2,47859,30730,8
2,61266,33617,6
1,70259,23905,6
2,22469,12645,5
2,11728,14371,3
2,60922,6996,1
1,65016,18380,4
1,6262,27552,8
1,52215,24008,4
2,2999,20434,4
1,56278,33579,7
3,13535,29561,4
1,69604,16605,2
3,41338,19809,8
2,18455,31148,3
1,69022,31039,6
2,59809,29680,4
3,565,12237,2
2,56315,27085,3
2,65470,24305,2
1,68669,28863,7
2,72828,13061,8
1,71949,17030,6
2,30366,15831,1
3,70939,31051,3
2,67264,22895,7
1,21227,11979,3
2,50112,21307,2
1,30867,23245,5
3,62673,11485,8
1,12931,8449,2
2,10474,24567,3
1,64127,8006,2
3,1366,8783,3
1,54029,32506,5
3,30355,20494,6
1,5181,33427,4
2,46097,19258,5
1,29876,21077,7
3,35862,10985,3
3,32113,14167,5
1,68549,32993,8
3,8127,25200,8
3,23717,16828,5
1,63397,26567,4
1,27010,18303,5
3,29418,31136,1
1,70458,19817,7
2,35467,9413,5
2,72039,25510,2
1,43968,11381,6
2,10034,20133,6
3,48496,12211,6
2,55305,14299,6
2,32485,17863,8
2,33634,15331,4
3,73299,10480,8
3,1869,7296,3
1,43589,9188,8
2,21078,16404,6
3,51036,29237,2
3,40603,22382,5
2,39167,13262,8
3,11737,28894,7
3,60945,30869,1
1,73584,28452,6
2,18655,15558,2
1,47653,23020,3
1,37498,14786,7
1,46837,22083,4
3,65438,20790,5
1,9930,13895,8
1,73075,33349,3
1,68854,11399,2
2,49610,14447,6
2,51412,31993,4
2,5899,10013,6
3,7447,21916,4
1,39584,15637,3
3,266,11423,4
2,6424,10551,2
3,4801,25120,8
3,15190,21406,2
2,29604,34598,3
2,40094,30129,8
2,13006,24163,5
1,63818,23692,7
2,20753,30274,5
2,34359,24510,1
1,46740,29042,1
2,11629,21942,8
2,60274,25282,8
2,26436,20889,3
2,24742,21927,1
1,5762,25216,3
3,22443,18102,8
2,14354,28277,4
2,57974,13461,7
3,53053,23937,1
3,71760,30921,2
3,74285,21063,8
2,13571,12723,8
3,23826,19048,6
1,35676,22574,7
2,59516,9406,3
2,54982,20936,2
2,74092,13002,8
2,48426,14407,6
2,46160,9620,7
2,21548,23525,1
3,41513,27483,7
1,72093,13421,1
1,17542,9673,8
1,19818,19109,3
3,10019,12968,4
2,28953,30428,1
3,24743,12355,7
3,33932,17317,2
3,7462,13782,7
1,45507,27215,7
1,31823,16515,5
3,16088,16515,6
3,21278,29430,1
3,66697,29307,4
3,21272,17838,3
3,53717,14045,1
1,47378,10860,2
2,40992,9843,4
1,68576,11300,4
1,58176,27985,3
2,71055,14722,8
3,49327,16342,6
1,60543,14573,7
1,20333,27130,3
1,17205,20422,8
1,51495,19574,7
1,55554,25924,8
1,3590,27529,7
1,51334,21456,1
1,46098,13468,1
2,60835,26216,1
3,24190,11224,5
3,10462,11844,2
3,11076,18983,6
2,72759,6797,7
1,29490,11539,5
1,2530,12791,8
2,42021,9858,4
1,57182,26836,3
2,14193,11169,8
1,1526,8835,1
1,8228,25749,8
2,34454,20391,5
2,54156,34964,5
3,43123,11292,6
2,48102,32323,5
1,8708,10072,5
1,47831,23286,4
1,72687,14586,2
1,6333,15905,5
3,58701,22389,1
2,4387,34101,3
3,48896,19811,6
2,50440,12180,5
2,12328,24667,3
1,64165,13163,4
2,23478,32260,3
1,25296,29656,2
3,5031,8648,3
1,72072,14771,2
2,19108,24736,3
1,55361,14537,2
1,51905,27271,2
3,34976,29931,8
2,14079,6022,5
1,75334,34835,4
1,9070,16494,5
2,27160,17825,5
1,18525,33839,3
1,50762,33829,3
2,36283,26251,3
3,21151,21682,2
1,65690,26412,7
2,64662,33298,4
2,29156,24371,7
3,9236,17791,8
3,74871,6618,7
3,1463,33342,7
3,23004,22383,6
1,24741,16527,7
3,43726,14438,8
3,72661,19958,4
3,8283,24913,8
2,15613,32532,5
1,66480,19566,5
2,40491,20104,3
1,40941,31799,3
3,10028,11997,2
2,49306,29212,5
2,30846,6409,4
3,43656,16831,7
2,32188,32977,8
1,24233,26720,6
3,46489,20042,1
1,4822,25480,5
3,7709,25932,3
2,141,11145,2
1,19549,8837,4
2,1537,13018,7
3,52676,22593,1
1,66613,21851,2
2,39011,9433,6
2,30968,13737,3
3,45070,21723,6
1,17947,33920,3
2,4832,8183,8
1,67571,19221,3
2,73725,10050,6
3,11368,33391,1
2,52199,12728,3
1,45992,25081,4
1,63276,12429,8
2,70225,18816,8
3,60086,25104,8
3,60229,27038,2
2,65086,18172,8
1,43889,33908,6
2,67233,15074,4
3,49525,23415,2
1,72524,8981,1
3,39017,18181,4
1,16926,11075,3
1,38888,18560,4
1,74543,32318,6
3,63743,10969,5
2,69668,16108,7
3,31388,15180,5
2,74674,8779,8
1,10454,34225,1
3,36392,27003,6
3,48015,19397,6
1,603,19008,7
1,65410,32671,1
1,61009,16394,8
1,9121,29424,1
1,30545,33266,4
3,32843,28423,3
1,21773,14887,3
1,23495,15405,4
3,57144,23986,4
2,31600,12354,8
1,15145,19220,5
3,53648,27965,7
3,10010,25473,1
3,70511,29841,4
2,54502,31138,5
3,24632,34436,5
1,43804,28923,4
3,30363,15469,3
1,72907,34199,6
2,29053,16098,4
1,22648,10414,8
2,29984,25264,1
1,5604,20011,4
2,7630,33303,6
2,8527,27703,5
2,22022,24010,4
1,59548,6377,1
1,28987,34611,1
3,42906,31518,2
1,55764,20975,5
1,71967,27645,8
1,44896,24380,1
3,40448,25970,3
2,48439,33164,8
1,51716,14497,8
1,35108,20202,6
2,10404,20197,6
2,42647,12038,1
3,9503,20014,8
2,49054,30962,7
1,8163,19500,2
1,6439,17118,3
2,63535,28175,2
2,17576,12802,4
3,40673,32558,4
2,27329,24853,7
3,71068,16670,7
3,9632,30392,8
3,68935,12378,8
3,51258,17577,2
3,70264,6280,3
3,20403,8978,7
2,68312,22707,4
1,45712,12566,2
3,27730,11754,8
1,27810,7752,2
1,6704,27270,2
3,4188,7103,2
1,30841,33180,5
2,57720,11791,4
3,60755,19929,8
2,54741,28516,3
1,60150,23319,8
2,74210,34448,6
1,49938,10790,6
1,51003,14525,6
1,30360,31166,6
1,16417,11859,4
2,51603,23205,4
3,25116,29024,1
2,13941,30076,2
3,57451,29383,6
3,9530,25716,6
2,33226,15725,2
2,36821,16276,7
1,60877,26946,3
3,60401,13081,3
2,3734,26901,4
1,35160,15730,4
1,71717,33554,2
2,26934,9794,5
3,17765,25896,2
3,57854,17477,5
2,30283,29746,4
1,16684,17627,4
3,201,25501,3
3,53504,14003,1
3,53110,15362,8
1,52713,7152,5
2,13049,24995,6
1,59795,13398,3
3,13943,26709,3
3,19962,8557,2
3,11939,16917,7
3,4772,20816,2
1,20758,28597,4
2,12034,28452,4
3,14030,10725,7
1,33636,28370,7
1,61063,10743,5
2,11101,10100,5
2,56117,34249,8
3,54312,17771,5
2,7384,29379,3
1,48184,26418,6
3,3979,7847,8
1,20682,7325,5
2,59490,22018,1
3,33708,26479,2
1,59974,9934,6
1,20313,6398,3
1,19463,10298,8
1,73866,29804,2
2,36725,13038,3
2,71535,30060,3
1,37732,15757,4
3,66274,26378,4
3,53684,34928,5
1,45110,7551,1
1,55649,29674,6
2,62047,28376,7
2,25789,22867,5
3,41956,14266,3
3,38824,11821,8
3,65067,25135,6
2,26179,27994,8
2,36808,8262,3
1,9501,16643,7
2,56401,19216,4
1,3599,30872,7
1,12200,26972,8
2,12852,32029,8
3,59423,29964,5
2,45743,19691,1
1,30342,30414,7
3,50835,31786,1
2,13256,6033,8
1,41770,23789,1
2,50152,25835,2
2,51978,27494,8
2,47143,25619,6
2,20276,18077,2
3,1950,23548,4
1,18813,9949,2
2,67589,15919,4
3,49532,9020,3
2,28543,20462,3
2,33978,28177,4
3,5580,24628,4
1,47347,29334,7
3,37774,27187,6
2,38089,10818,8
2,55544,23364,8
3,38039,13382,8
2,55768,21172,6
2,58108,20983,7
1,63403,16433,5
2,2748,12752,8
3,57119,24437,1
2,37466,32707,6
1,7038,27930,5
1,68049,8044,4
3,19315,15254,3
1,71098,28879,1
3,7954,30918,3
3,496,28350,7
3,33245,31594,7
3,15045,19414,6
1,16157,33995,4
1,53319,28846,8
3,35726,11344,3
3,32654,9844,7
3,8024,8174,1
3,57603,23956,4
3,17813,34445,3
2,13148,23396,4
3,27169,34397,3
2,14742,19436,6
3,6463,18150,3
1,23178,28486,7
3,37795,24863,7
2,48991,15195,5
3,38714,24236,3
3,31144,9487,7
2,2631,27602,3
2,21004,7364,8
1,16598,6194,7
1,6769,24153,4
3,64916,12941,4
1,75619,13101,4
1,36019,17749,1
1,44013,23369,1
3,41776,10510,3
2,56455,16670,6
2,34474,6894,2
1,32279,19258,2
2,19379,22309,6
2,14917,6291,8
2,49255,7752,6
3,12888,14271,5
2,29419,18105,6
1,49924,30346,2
2,19648,12419,4
1,70088,33700,8
1,21083,33936,4
2,54100,14153,5
2,43128,19101,6
1,15026,16398,7
3,32411,30161,1
3,12098,14399,5
1,1063,15949,6
1,63226,24885,6
1,19928,17613,7
3,23447,25180,2
3,50979,16243,2
1,12806,13602,7
3,45484,26474,1
2,30074,32622,5
3,67597,27983,8
3,16777,10476,1
1,41652,22908,8
1,65089,25992,8
2,48367,32420,1
3,29131,23762,8
3,45761,13083,7
1,16649,33814,6
1,71134,23476,6
1,32710,27120,2
3,1289,7781,6
1,2201,32925,6
3,40857,16255,1
3,21127,16916,8
2,18323,7945,8
3,30401,7646,5
3,54505,23661,8
1,6255,6199,6
3,44736,15273,2
2,57770,10479,4
1,56469,10121,2
2,73050,11228,1
2,53220,34739,3
3,10142,7740,2
1,73865,13949,2
1,16682,22790,6
3,10163,27028,2
1,75568,13954,7
3,39577,14656,7
1,5566,31038,7
1,46258,7144,7
3,40733,30532,5
1,47399,33412,6
1,66497,19359,5
1,9421,23302,3
1,28828,7072,8
2,60587,6626,5
1,43891,29008,7
1,31942,32605,8
2,67677,10527,1
1,6604,10597,3
3,11278,20412,7
1,73846,10883,3
2,24436,10200,8
1,5989,26653,4
3,61844,9358,8
1,46894,6870,2
3,18485,11983,5
1,5113,24295,8
2,58167,7978,8
1,23755,10819,8
2,73975,26432,5
3,61049,25963,8
1,12283,21786,3
1,31934,34123,8
1,54016,16614,2
2,27550,6282,7
2,16352,16551,2
3,53583,13356,2
2,66422,18047,1
2,63218,10553,5
2,28301,29517,6
2,28103,17492,6
1,7342,8497,3
1,53465,16924,1
1,23670,33921,3
3,21834,14910,7
1,19579,12390,4
2,29848,11221,3
1,50931,12933,2
3,47809,16416,2
1,6630,16230,7
1,24815,20197,4
2,62968,18222,7
1,50540,23339,6
2,25919,18005,1
1,60698,23255,3
2,15304,13152,6
2,13991,7377,8
3,40123,6635,4
3,5678,22300,7
3,39664,25779,4
1,67670,22246,7
3,33518,6680,2
2,18100,31855,4
2,10638,22125,4
2,45954,29773,4
2,2884,24889,3
2,65484,31029,3
2,71875,34815,6
3,12891,16439,4
3,36742,24350,3
2,48816,24474,5
2,43642,15323,6
2,69295,13159,3
3,71828,11890,5
2,17079,10525,6
2,11871,9341,4
3,26095,6472,5
1,71556,17685,3
3,20570,11117,2
3,58652,13281,1
3,60143,21640,2
1,6117,25030,7
3,54821,34602,7
3,67866,6339,6
1,37127,34523,4
2,19715,17063,4
3,42202,25371,3
1,27383,8316,2
2,55905,24767,5
3,60370,22826,3
2,26173,16597,7
3,23835,21813,2
3,23502,15838,3
2,2763,31719,2
2,43362,20105,5
1,67171,18290,1
2,21256,28998,1
2,51642,14667,2
1,33391,23191,7
3,66377,19507,5
2,14425,31041,5
3,34741,14910,3
3,35870,27254,6
2,75214,30844,5
2,11810,19027,2
3,56940,8915,5
2,19459,14248,2
3,9813,28735,5
3,10636,6894,6
3,67301,17427,4
1,70435,21968,2
2,37277,16203,2
1,39005,10554,7
2,29526,31166,7
2,30906,15639,8
2,32427,8873,5
1,1027,26280,6
2,6132,19978,6
2,37054,15294,6
1,34285,9870,2
2,32222,11381,5
3,54721,33270,1
1,6086,29640,8
2,74703,12829,1
1,5104,12958,4
2,71118,14607,5
2,37228,25013,1
2,71492,8015,1
3,632,31822,6
3,69527,7437,3
3,31901,15807,5
2,4596,18234,7
2,49790,25208,7
3,22693,9607,5
3,38758,9520,1
3,47227,9803,3
3,55267,26326,1
2,38756,33415,1
1,54576,29283,4
2,20646,33787,7
2,44306,14185,8
1,53212,13828,5
1,53218,14355,4
2,62141,23452,6
1,2983,29651,8
1,56824,24840,1
2,66501,14889,2
3,52516,29055,4
1,42268,20064,4
1,12193,27165,4
2,40805,21275,3
1,31995,26755,6
1,28444,34021,2
2,981,33772,6
2,50623,20834,1
3,20165,30293,1
3,64415,23265,1
2,57089,34182,5
1,18879,6036,1
1,51159,30160,5
2,32580,11306,3
3,52467,17001,5
2,63267,13638,4
3,30200,9801,6
2,53136,29033,4
3,9163,21894,4
2,48766,28324,3
2,46352,21307,7
2,60912,11855,7
2,18051,30565,2
2,52884,9526,7
2,49008,32715,2
1,72037,34094,3
3,17349,9205,6
1,15741,22623,1
3,17307,23095,5
2,56051,15722,2
2,19930,16300,4
2,51536,25878,5
1,61325,33379,4
1,35870,7509,4
1,32058,31749,1
2,69582,16837,7
3,4036,16553,5
1,25845,26132,2
1,70307,31820,5
3,7443,22689,7
2,9778,23266,6
2,50619,13213,1
3,1475,32386,8
3,28065,8172,7
2,45915,31421,1
3,28885,20218,7
3,22077,23369,2
1,50654,25124,6
2,14978,26103,5
1,41514,23206,5
3,59166,16333,5
1,45052,32704,6
3,56195,27833,6
1,51766,16033,1
1,48730,27493,3
1,32549,28983,8
1,885,21466,7
1,41374,28348,5
2,75222,16400,8
1,41251,31520,8
1,57238,22689,8
3,70605,14161,4
2,36650,17116,5
1,40115,30183,8
3,37294,19489,7
1,42142,9041,2
3,21977,12142,3
2,41657,6917,1
3,34727,19420,5
3,11851,15178,3
1,47150,14706,4
3,62504,29378,5
3,51470,16136,1
3,35505,16011,4
1,27703,22995,3
1,36003,10946,2
1,14907,7709,7
3,73844,25761,6
1,68588,11625,4
3,42293,27445,6
2,4663,18782,2
3,16907,27611,7
2,1297,29501,1
2,32215,29133,8
1,19869,19094,6
2,17249,30448,4
3,34244,27867,6
2,46155,20917,7
1,57379,30757,6
3,68279,30936,1
2,15495,23705,7
2,50566,21145,4
2,57257,6271,4
3,49593,23969,4
2,75345,9336,1
2,56234,22329,1
1,75159,21819,1
1,10919,25807,2
2,2007,33648,6
